listing_id,repay_amt,repay_date
5457592,107.0008,2019-04-15
5418268,366.3982,2019-04-06
5312328,72.1167,2019-03-02
5402158,839.018,2019-04-03
5339741,220.929,2019-03-16
5436530,254.7639,2019-04-11
5457357,314.2088,2019-04-19
5385391,58.9009,2019-03-23
5466324,290.4309,2019-04-22
5370966,383.0054,2019-03-23
5466100,643.7034,2019-04-23
5428398,137.5725,2019-04-08
5482586,121.1897,2019-04-28
5456807,522.4879,2019-04-18
5468824,569.6234,2019-04-23
5462219,157.9536,2019-04-20
5450622,197.0173,2019-04-16
5342021,107.6027,2019-03-14
5412859,161.3504,2019-04-04
5318469,761.5179,2019-03-07
5479406,133.766,2019-04-25
5480999,198.7159,2019-04-26
5366313,378.7489,2019-03-17
5350605,836.5813,2019-03-19
5300090,133.9311,2019-03-04
5476536,195.7588,2019-04-25
5381882,2387.9877,2019-03-26
5283963,163.2353,2019-02-22
5362626,383.0054,2019-03-20
5436401,774.4825,2019-04-13
5459312,353.2725,2019-04-21
5303063,698.2732,2019-03-06
5433532,107.0008,2019-04-06
5462457,198.7159,2019-04-17
5392636,383.0054,2019-04-01
5474472,54.5699,2019-04-16
5302122,76.6955,2019-03-01
5397605,239.4781,2019-03-28
5414078,125.6834,2019-03-28
5352722,198.7159,2019-03-17
5482088,311.1674,2019-04-30
5442793,383.0054,2019-04-14
5360717,1034.3418,2019-03-21
5284395,72.1167,2019-02-23
5437327,91.8161,2019-04-10
5363188,147.93200000000004,2019-03-15
5384669,363.5693,2019-03-22
5295939,2077.8504,2019-03-02
5441682,568.9728,2019-04-12
5410219,200.0898,2019-04-03
5422115,133.766,2019-04-05
5390509,128.0495,2019-03-27
5339488,198.9431,2019-03-13
5407848,347.5631,2019-04-03
5443965,120.7261,2019-04-13
5396873,346.4790000000001,2019-03-28
5450307,940.9282,2019-04-12
5371954,2394.7815,2019-03-22
5350795,210.8457,2019-03-18
5420692,320.1239,2019-04-06
5441203,80.5556,2019-04-12
5366444,107.0008,2019-03-13
5447824,195.7588,2019-04-13
5293412,1128.7992,2019-03-02
5416579,232.1388,2019-04-05
5462777,180.033,2019-04-20
5313101,176.8383,2019-03-05
5408987,289.2548,2019-04-01
5460488,383.8442,2019-04-19
5471164,479.8691,2019-04-25
5474328,289.3073,2019-04-23
5344583,460.8129,2019-03-14
5332433,163.2353,2019-03-12
5395900,1264.4895,2019-03-29
5289379,239.2444,2019-03-02
5478139,428.0035,2019-04-25
5477682,236.081,2019-04-25
5393060,83.4608,2019-03-30
5430921,109.7567,2019-04-05
5402535,833.9273,2019-04-02
5304900,108.8235,2019-03-04
5417689,601.243,2019-04-07
5407451,133.766,2019-04-01
5483831,290.4309,2019-04-23
5455111,75.4577,2019-04-18
5471202,289.0626,2019-04-25
5336282,1303.6155,2019-03-15
5436704,133.766,2019-04-12
5472286,224.0867,2019-04-21
5483346,383.8442,2019-04-29
5482150,633.388,2019-04-30
5474402,479.8691,2019-04-23
5468806,358.6025,2019-04-22
5318210,114.471,2019-03-08
5314572,144.2334,2019-03-05
5364520,192.0743,2019-03-19
5467282,304.1177,2019-04-21
5441679,1128.7992,2019-04-11
5481109,144.366,2019-04-21
5393791,181.7846,2019-03-30
5443184,107.0008,2019-04-11
5337577,258.7045,2019-03-15
5450246,249.6687,2019-04-18
5338108,246.1127,2019-03-15
5306994,1300.7819,2019-03-07
5427675,958.0058,2019-04-09
5476275,107.0008,2019-04-20
5302256,1276.9768,2019-03-05
5448003,521.3446,2019-04-15
5373844,133.766,2019-03-21
5333357,1110.9071,2019-03-11
5449442,559.5585,2019-04-18
5469875,266.3888,2019-04-25
5300552,496.8042,2019-03-03
5454235,625.0208,2019-04-18
5325645,170.5618,2019-03-08
5390371,356.7095,2019-03-28
5437503,479.8691,2019-04-03
5472039,290.1735,2019-04-25
5424247,71.0275,2019-04-04
5439798,383.0054,2019-04-12
5380998,102.8969,2019-03-23
5426063,383.0054,2019-04-08
5401900,233.2331,2019-04-01
5463089,130.7787,2019-04-21
5463605,516.3214,2019-04-20
5420466,568.9728,2019-04-04
5438138,284.1102,2019-04-14
5316659,383.4779,2019-03-09
5290089,897.7946,2019-03-02
5384918,331.1931,2019-03-22
5285193,198.9431,2019-02-25
5368732,383.8442,2019-03-19
5455292,246.2716,2019-04-18
5412179,129.1928,2019-04-04
5307234,663.1437,2019-03-06
5449808,197.0173,2019-04-16
5356499,787.7335,2019-03-20
5335978,634.1695,2019-03-14
5412984,337.9866,2019-04-06
5345318,248.7105,2019-03-10
5475716,144.366,2019-04-23
5320618,659.3531,2019-03-09
5396294,1129.4536,2019-03-31
5478585,80.0309,2019-04-26
5287665,109.8921,2019-02-23
5304697,133.9311,2019-03-04
5437169,64.098,2019-04-13
5456357,568.9728,2019-04-19
5467863,3108.2737,2019-04-20
5339358,258.7045,2019-03-13
5455881,108.6134,2019-04-18
5394378,230.9465,2019-04-01
5394968,242.3795,2019-03-31
5438457,383.0054,2019-04-11
5462237,842.4194,2019-04-18
5351524,198.9431,2019-03-17
5392755,245.8094,2019-03-29
5304474,83.5638,2019-03-04
5452620,81.1742,2019-04-17
5479691,266.6527,2019-04-27
5448110,625.3849,2019-04-13
5434133,107.0008,2019-04-04
5429387,191.9221,2019-04-10
5404784,176.0681,2019-03-30
5403206,107.0008,2019-03-29
5380385,72.0278,2019-03-19
5478673,171.4949,2019-04-24
5353663,1518.302,2019-03-19
5460053,519.7185,2019-04-19
5372508,198.3574,2019-03-22
5332852,520.3127,2019-03-10
5467871,91.4639,2019-04-21
5453403,72.0278,2019-04-15
5317086,562.822,2019-03-09
5287087,193.456,2019-03-01
5380834,212.3032,2019-03-23
5441952,340.7033,2019-04-15
5359906,76.601,2019-03-16
5469819,179.498,2019-04-19
5484079,101.3441,2019-04-27
5397038,290.4309,2019-03-31
5356932,964.7061,2019-03-20
5402803,383.0054,2019-04-01
5433957,502.6571,2019-04-12
5407946,718.4344,2019-03-31
5430160,847.5146,2019-04-11
5336983,155.6806,2019-03-15
5338449,216.3502,2019-03-12
5473001,633.388,2019-04-23
5456418,378.7381,2019-04-19
5319652,337.6895,2019-03-10
5449892,108.2737,2019-04-15
5289751,285.6619,2019-03-02
5347752,576.1931,2019-03-11
5424604,845.8164,2019-04-02
5372151,181.7315,2019-03-20
5433676,433.3106,2019-04-09
5472042,287.0338,2019-04-24
5442836,169.8424,2019-04-10
5318412,1880.6076,2019-03-10
5353798,1024.3965,2019-03-18
5478910,395.7333,2019-04-28
5452015,322.7008,2019-04-19
5358192,580.8619,2019-03-20
5479075,107.0008,2019-04-21
5398713,184.0712,2019-04-01
5478101,550.2902,2019-04-28
5325669,634.1695,2019-03-10
5469283,1053.0244,2019-04-24
5311237,99.5897,2019-03-04
5408759,290.1735,2019-04-04
5380390,529.019,2019-03-25
5478843,832.2288,2019-04-27
5394673,97.1804,2019-03-28
5348987,113.9246,2019-03-14
5438280,187.0969,2019-04-09
5375540,633.388,2019-03-25
5412375,125.5975,2019-04-03
5325376,209.1453,2019-03-12
5413483,133.766,2019-04-04
5386634,383.8442,2019-03-24
5445131,290.1735,2019-04-15
5283354,108.8235,2019-02-28
5297520,133.9311,2019-03-02
5292522,383.4779,2019-03-02
5467490,54.9781,2019-04-17
5397025,188.8293,2019-03-29
5410079,163.0489,2019-04-04
5458118,172.6382,2019-04-12
5396343,146.3423,2019-03-31
5347866,258.7045,2019-03-18
5345376,370.6803,2019-03-17
5290438,206.8224,2019-02-26
5351696,107.1232,2019-03-12
5428537,385.4544,2019-04-10
5292506,940.9282,2019-03-03
5473067,254.7639,2019-04-24
5382048,1341.0906,2019-03-26
5467304,157.6465,2019-04-23
5480243,425.2991,2019-04-28
5441701,828.0773,2019-04-14
5472577,253.8125,2019-04-26
5453191,233.2331,2019-04-19
5468037,371.9554,2019-04-20
5470293,133.766,2019-04-22
5385663,219.097,2019-03-25
5467652,424.6064,2019-04-24
5425522,296.1146,2019-04-05
5309717,569.6234,2019-03-04
5364458,336.1301,2019-03-21
5400489,1316.2804,2019-04-01
5481246,140.9693,2019-04-28
5441522,1316.2804,2019-04-15
5350844,164.6351,2019-03-17
5365390,4474.7628,2019-03-21
5397243,479.8691,2019-03-30
5398793,173.7815,2019-04-01
5408983,246.2716,2019-04-01
5371073,249.3465,2019-03-19
5419945,61.4994,2019-04-05
5417204,658.5406,2019-04-04
5483621,208.9064,2019-04-23
5483603,133.766,2019-04-23
5304319,258.7045,2019-03-06
5459504,2612.4399,2019-04-21
5313761,139.6546,2019-03-07
5284697,536.6912,2019-02-27
5347078,127.4095,2019-03-17
5394873,320.1239,2019-04-01
5439189,139.4825,2019-04-12
5457265,383.8442,2019-04-19
5455606,661.9705,2019-04-18
5437687,171.4949,2019-04-07
5403704,511.2262,2019-04-01
5286774,258.7045,2019-02-24
5416508,195.5042,2019-04-04
5454339,159.6518,2019-04-16
5407152,64.098,2019-03-28
5333535,690.3496,2019-03-14
5477080,567.2742,2019-04-28
5331166,573.4998,2019-03-14
5300423,1266.0495,2019-03-05
5471456,1657.8593,2019-04-25
5376915,373.6536,2019-03-23
5457725,174.9377,2019-04-15
5312701,116.7604,2019-03-05
5318467,362.8731,2019-03-08
5424923,129.0802,2019-04-07
5388732,237.7796,2019-03-25
5360115,1011.8202,2019-03-15
5397501,383.0054,2019-04-01
5448669,349.8757,2019-04-16
5450994,107.0008,2019-04-15
5379447,197.223,2019-03-23
5440224,690.3532,2019-04-13
5330794,479.8691,2019-03-10
5438889,284.1102,2019-04-13
5455439,633.388,2019-04-18
5354250,2880.5313,2019-03-18
5428512,101.3441,2019-04-07
5325871,146.2316,2019-03-11
5397377,512.9247,2019-03-28
5456642,72.0278,2019-04-12
5470998,365.1616,2019-04-21
5426804,58.0347,2019-04-02
5285644,383.4779,2019-02-27
5446919,404.2253,2019-04-13
5289837,695.4507,2019-03-02
5463564,511.2262,2019-04-13
5469332,309.1135,2019-04-24
5363061,107.0008,2019-03-16
5443495,107.0008,2019-04-06
5484055,568.9728,2019-04-30
5468164,198.7159,2019-04-19
5445283,387.5786,2019-04-14
5453868,198.7159,2019-04-16
5316066,555.9758,2019-03-07
5451690,811.8477,2019-04-18
5424883,171.5409,2019-04-04
5369750,2348.924,2019-03-23
5343241,225.7594,2019-03-10
5323149,133.9311,2019-03-06
5439216,361.7648,2019-04-09
5343275,120.7261,2019-03-12
5286863,333.1106,2019-02-28
5428295,847.5146,2019-04-09
5445723,755.7996,2019-04-16
5419638,236.081,2019-04-06
5464506,117.1914,2019-04-18
5416769,125.5975,2019-04-05
5473441,54.5699,2019-04-21
5458941,101.3441,2019-04-19
5380685,994.0169,2019-03-26
5472254,568.9728,2019-04-25
5445813,116.6165,2019-04-10
5388219,77.7443,2019-03-20
5472306,454.7496,2019-04-25
5476794,107.1232,2019-04-25
5443644,370.6803,2019-04-14
5462152,1438.5671,2019-04-21
5450592,2027.0704,2019-04-18
5381380,383.8442,2019-03-25
5458421,324.6971,2019-04-16
5369622,683.6932,2019-03-22
5474682,72.0278,2019-04-20
5349060,133.9311,2019-03-16
5292353,914.7983,2019-03-01
5335909,258.7045,2019-03-15
5454875,72.0278,2019-04-06
5336426,1128.7992,2019-03-12
5433224,198.7159,2019-04-09
5419545,101.7536,2019-04-03
5477267,1819.5572,2019-04-28
5456464,348.7064,2019-04-13
5346978,273.7593,2019-03-14
5322127,195.7454,2019-03-08
5472946,121.1897,2019-04-23
5447226,248.5964,2019-04-15
5454108,92.6823,2019-04-14
5444008,242.3795,2019-04-15
5414700,940.9282,2019-04-06
5323016,146.5229,2019-03-10
5483037,86.8907,2019-04-27
5316975,312.5059,2019-03-09
5446288,1118.1471,2019-04-16
5373042,195.5042,2019-03-22
5340323,184.2983,2019-03-15
5420808,173.4375,2019-04-05
5316245,107.1232,2019-03-07
5315642,383.4779,2019-03-05
5364188,264.1022,2019-03-14
5381516,940.9282,2019-03-25
5383631,815.2447,2019-03-27
5466907,543.9671,2019-04-23
5305871,380.8825,2019-03-03
5404849,109.7567,2019-03-29
5374311,281.9386,2019-03-24
5440431,54.5699,2019-04-08
5376870,769.4407,2019-03-25
5399235,107.0008,2019-03-28
5433331,317.8916,2019-04-11
5412623,445.8869,2019-04-04
5455365,154.3454,2019-04-16
5454769,671.297,2019-04-18
5292003,217.4949,2019-03-02
5468867,72.0278,2019-04-13
5386257,633.388,2019-03-26
5385084,90.0837,2019-03-25
5415936,522.3124,2019-04-05
5474830,158.9186,2019-04-19
5288718,1040.5416,2019-03-02
5289808,133.9311,2019-02-26
5484772,233.2331,2019-04-28
5367208,348.1772,2019-03-14
5402475,140.9693,2019-04-02
5358438,199.2236,2019-03-18
5423047,383.0054,2019-04-08
5362422,237.8063,2019-03-19
5359944,579.1633,2019-03-18
5288006,330.0182,2019-02-27
5343125,232.9504,2019-03-16
5336342,394.2374,2019-03-11
5366181,1250.7699,2019-03-21
5411012,206.9372,2019-04-03
5456878,107.0008,2019-04-15
5465328,133.766,2019-04-21
5409584,765.7117,2019-04-03
5454865,144.366,2019-04-17
5464385,159.6518,2019-04-21
5418949,360.0663,2019-04-08
5483376,305.7167,2019-04-28
5378024,1054.1529,2019-03-24
5296851,811.5996,2019-03-03
5384840,88.1394,2019-03-25
5475393,383.8442,2019-04-26
5350834,81.1581,2019-03-16
5288654,384.2833,2019-03-01
5301630,222.7482,2019-03-02
5456232,568.9728,2019-04-16
5350388,314.7953,2019-03-10
5465833,254.7639,2019-04-17
5441162,242.5331,2019-04-14
5401033,633.388,2019-04-02
5305778,334.2554,2019-03-05
5467610,760.2943,2019-04-22
5473432,290.4309,2019-04-24
5472754,218.3702,2019-04-24
5303166,133.9311,2019-03-02
5411334,276.3145,2019-04-05
5483242,258.3857,2019-04-26
5419235,847.5146,2019-04-06
5341432,383.4779,2019-03-14
5383175,70.1613,2019-03-22
5402715,247.9701,2019-04-02
5476940,133.766,2019-04-23
5483618,258.3857,2019-04-24
5334088,133.9311,2019-03-10
5299477,1101.843,2019-03-02
5386781,362.426,2019-03-23
5480264,357.1719,2019-04-26
5416623,1209.6684,2019-04-06
5292478,610.4323,2019-03-03
5445325,876.584,2019-04-14
5344711,389.3844,2019-03-17
5406042,679.12,2019-04-02
5424807,332.7002,2019-04-09
5462606,935.8329,2019-04-21
5450746,937.5315,2019-04-16
5360067,187.9631,2019-03-20
5421687,886.0573,2019-04-08
5299175,214.0608,2019-02-28
5285627,2789.9878,2019-02-27
5307912,1128.7992,2019-03-05
5420124,752.7188,2019-04-06
5442068,72.0278,2019-04-10
5461686,443.2893,2019-04-21
5339278,850.1842,2019-03-12
5384999,224.1923,2019-03-27
5395104,772.8706,2019-03-31
5442660,307.5476,2019-04-13
5342326,273.7593,2019-03-16
5329597,307.927,2019-03-13
5450225,886.0573,2019-04-18
5357292,72.0278,2019-03-15
5444160,480.7353,2019-04-11
5334531,385.9836,2019-03-05
5328940,569.6234,2019-03-10
5289170,287.3222,2019-02-28
5441338,177.5688,2019-04-08
5283907,198.9431,2019-02-27
5361736,729.4252,2019-03-19
5472288,568.9728,2019-04-24
5348611,273.7593,2019-03-14
5481661,383.0054,2019-04-30
5414958,153.3155,2019-04-05
5454485,760.2943,2019-04-12
5396825,568.9728,2019-03-31
5378072,189.7877,2019-03-22
5423426,163.0489,2019-04-05
5298013,146.5229,2019-02-25
5433455,383.0054,2019-04-06
5410922,378.7489,2019-03-29
5454967,329.4946,2019-04-13
5445427,381.8621,2019-04-16
5444968,240.8007,2019-04-10
5474967,755.7996,2019-04-27
5453692,290.4309,2019-04-14
5382731,120.5881,2019-03-26
5417171,133.766,2019-04-05
5356677,1036.9728,2019-03-20
5325761,122.1327,2019-03-07
5484561,633.388,2019-04-27
5406587,72.7599,2019-04-01
5479315,383.8442,2019-04-26
5484113,755.7996,2019-04-25
5444266,431.3022,2019-04-15
5391420,940.9282,2019-03-28
5483200,198.7159,2019-04-26
5350910,998.1163,2019-03-19
5342711,91.5768,2019-03-14
5419659,1158.1626,2019-04-04
5346883,217.2945,2019-03-14
5467196,105.1835,2019-04-23
5412422,61.0867,2019-04-04
5445854,186.3578,2019-04-14
5395694,1585.7567,2019-03-31
5336684,313.3681,2019-03-13
5350494,290.763,2019-03-18
5433084,139.4565,2019-04-09
5367818,248.096,2019-03-21
5364631,107.0008,2019-03-18
5339999,101.3441,2019-03-12
5401407,1103.2842,2019-04-02
5425581,662.3863,2019-04-08
5335668,107.1232,2019-03-11
5317301,940.3038,2019-03-03
5460400,574.068,2019-04-20
5340027,383.4779,2019-03-15
5326868,368.5583,2019-03-13
5414713,125.6834,2019-04-04
5450595,259.529,2019-04-17
5364562,200.0774,2019-03-20
5452739,198.7159,2019-04-17
5450163,1202.486,2019-04-18
5296648,855.8656,2019-03-03
5347431,682.4268,2019-03-18
5456876,383.8442,2019-04-17
5450603,1521.7901,2019-04-18
5416088,661.7689,2019-04-06
5389993,383.0054,2019-03-26
5474273,90.3206,2019-04-25
5416773,180.033,2019-04-06
5406174,760.2943,2019-03-30
5419345,583.0828,2019-04-08
5342496,280.1266,2019-03-14
5349794,509.396,2019-03-17
5484845,383.0054,2019-04-27
5478923,568.9728,2019-04-27
5298949,84.7085,2019-02-27
5452431,185.1282,2019-04-15
5413294,196.6475,2019-04-04
5459506,123.9849,2019-04-18
5463450,475.5592,2019-04-17
5355864,508.7683,2019-03-20
5445615,107.0008,2019-04-12
5411990,761.5179,2019-04-03
5410681,205.5094,2019-04-01
5284060,187.0405,2019-02-25
5461913,149.4613,2019-04-20
5397009,2240.7508,2019-03-31
5299999,185.3401,2019-03-02
5466904,180.033,2019-04-23
5424378,125.5975,2019-04-08
5419438,2191.7056,2019-04-07
5483914,940.9282,2019-04-29
5465573,230.9858,2019-04-22
5328514,212.9161,2019-03-08
5413876,71.0275,2019-04-03
5301151,407.1091,2019-03-04
5468990,223.4769,2019-04-24
5411032,371.5724,2019-04-03
5425195,198.7159,2019-04-02
5290527,,
5456155,383.0054,2019-04-19
5429231,55.4361,2019-04-05
5454654,633.388,2019-04-18
5477932,72.0278,2019-04-19
5411348,750.9864,2019-04-04
5417093,576.0161,2019-04-06
5412371,101.3441,2019-04-03
5350720,537.3164,2019-03-11
5428990,64.098,2019-04-09
5383183,63.2318,2019-03-19
5319080,812.7761,2019-03-06
5458626,1536.5948,2019-04-21
5330350,115.6157,2019-03-10
5476632,755.7996,2019-04-23
5296839,354.8601,2019-03-02
5353498,346.4790000000001,2019-03-14
5479338,133.766,2019-04-22
5435693,76.601,2019-04-02
5447269,287.0338,2019-04-17
5434006,341.3837,2019-04-12
5427232,337.8139,2019-04-10
5418195,134.9093,2019-04-01
5423195,133.766,2019-04-06
5434232,195.7588,2019-04-11
5309548,292.3439,2019-03-08
5471346,1306.0898,2019-04-25
5430318,518.02,2019-04-10
5477113,1279.3524,2019-04-28
5478983,845.8164,2019-04-26
5460492,373.859,2019-04-18
5410446,193.6206,2019-04-03
5299097,345.1748,2019-03-04
5381895,110.3976,2019-03-24
5415617,238.9496,2019-04-05
5403512,349.8497,2019-04-01
5398918,99.467,2019-04-01
5479835,2773.5304,2019-04-29
5480136,568.9728,2019-04-26
5379919,286.4113,2019-03-22
5359320,132.4772,2019-03-17
5439072,568.9728,2019-04-14
5462327,383.8442,2019-04-21
5364211,121.1897,2019-03-19
5297910,479.8691,2019-03-02
5322223,1793.8888,2019-03-11
5371118,173.2395,2019-03-19
5462416,383.8442,2019-04-17
5306808,2824.3122,2019-03-05
5387271,751.5629,2019-03-28
5396300,173.2395,2019-03-24
5292367,212.3032,2019-03-03
5352398,2230.5778,2019-03-19
5445375,129.0802,2019-04-14
5337419,391.0847,2019-03-14
5283869,133.9311,2019-02-26
5433832,346.4790000000001,2019-04-10
5452550,368.1425,2019-04-11
5356941,130.3361,2019-03-17
5469865,397.8683,2019-04-24
5456968,479.8691,2019-04-18
5459298,385.4544,2019-04-18
5375892,397.8683,2019-03-24
5460850,125.6834,2019-04-18
5405776,568.9728,2019-04-03
5371525,1128.7992,2019-03-24
5424228,109.7567,2019-04-06
5417514,76.601,2019-04-01
5310570,290.763,2019-03-06
5310733,192.1416,2019-03-07
5412506,1129.4536,2019-04-04
5474350,614.8303,2019-04-26
5338735,384.2833,2019-03-15
5332066,137.7298,2019-03-09
5344413,195.7454,2019-03-12
5441719,2027.9214,2019-04-15
5428516,942.0041,2019-04-11
5368899,383.0054,2019-03-15
5480737,568.9728,2019-04-29
5330395,266.7175,2019-03-09
5342901,386.912,2019-03-14
5462184,112.0961,2019-04-21
5362899,762.5934,2019-03-21
5480777,171.4949,2019-04-21
5306702,242.5331,2019-03-02
5431524,290.1735,2019-04-11
5447580,198.7159,2019-04-09
5368822,475.5592,2019-03-20
5311059,137.7298,2019-03-05
5363096,133.766,2019-03-16
5354893,407.0147,2019-03-19
5459827,643.7034,2019-04-20
5438899,1438.7411,2019-04-12
5454346,77.957,2019-04-17
5348289,383.4779,2019-03-17
5287423,1128.7992,2019-02-27
5453679,117.7598,2019-04-18
5454762,242.8749,2019-04-19
5318417,122.4265,2019-03-06
5353880,185.2145,2019-03-15
5346171,375.4649,2019-03-16
5386433,425.3075,2019-03-27
5389340,118.6828,2019-03-26
5283773,132.6287,2019-02-28
5383379,742.3246,2019-03-26
5442229,671.1169,2019-04-12
5414694,524.8138,2019-04-01
5366527,383.0054,2019-03-21
5372914,211.5104,2019-03-21
5398751,940.9282,2019-04-02
5452366,110.5239,2019-04-16
5422838,72.0278,2019-04-05
5477854,133.766,2019-04-22
5385215,1067.8419,2019-03-27
5471087,953.6748,2019-04-25
5452685,149.7722,2019-04-16
5422357,123.9849,2019-04-07
5447305,439.8922,2019-04-13
5364490,383.0054,2019-03-22
5321161,171.7065,2019-03-07
5412639,385.4544,2019-04-02
5433217,254.7639,2019-04-10
5283451,343.8773,2019-03-01
5344806,323.07,2019-03-16
5435267,290.1735,2019-04-11
5432929,54.5699,2019-04-06
5303096,807.0207,2019-03-04
5406479,299.7016,2019-04-04
5341109,1507.5834,2019-03-16
5438062,124.7313,2019-04-13
5467939,320.1239,2019-04-24
5423116,694.6562,2019-04-08
5459773,290.4309,2019-04-20
5436242,290.1735,2019-04-13
5428880,100.478,2019-04-08
5357331,747.7180000000002,2019-03-17
5424956,317.8373,2019-04-05
5481882,458.4631,2019-04-27
5470796,198.7159,2019-04-21
5463180,184.0712,2019-04-20
5387926,383.0054,2019-03-26
5470879,107.0008,2019-04-20
5332637,112.2243,2019-03-13
5482413,1596.5208,2019-04-29
5431704,64.098,2019-04-10
5332343,203.7584,2019-03-13
5300270,1007.345,2019-03-04
5397165,293.6383,2019-03-31
5378834,258.3857,2019-03-21
5479432,485.7498,2019-04-27
5308752,195.7454,2019-03-06
5463599,285.3356,2019-04-20
5484452,2874.2555,2019-04-30
5398272,345.2765,2019-04-02
5402992,259.8592,2019-04-01
5377435,508.7683,2019-03-25
5470493,691.6963,2019-04-21
5481473,54.5699,2019-04-23
5326432,380.8825,2019-03-10
5298693,248.4021,2019-03-03
5377635,204.6506,2019-03-23
5349390,91.5768,2019-03-11
5397812,72.0278,2019-03-24
5310294,258.7045,2019-03-05
5386159,198.7159,2019-03-23
5472770,1074.7017,2019-04-23
5352962,94.8938,2019-03-13
5469849,1291.9287,2019-04-24
5333042,225.5079,2019-03-12
5431514,59.767,2019-04-09
5294942,681.8478,2019-03-03
5336566,509.396,2019-03-14
5298109,933.365,2019-03-04
5367736,475.5592,2019-03-22
5418021,721.4221,2019-04-03
5370237,133.766,2019-03-16
5336316,244.853,2019-03-14
5366143,237.7796,2019-03-19
5442590,441.5908,2019-04-15
5382910,127.3819,2019-03-20
5324819,134.3291,2019-03-03
5339685,108.7474,2019-03-14
5327146,383.4779,2019-03-11
5475138,198.7159,2019-04-22
5299890,942.0041,2019-03-03
5427384,940.9282,2019-04-08
5292339,755.7996,2019-03-03
5478534,1503.1075,2019-04-28
5305541,905.4658,2019-03-06
5376863,133.766,2019-03-19
5456932,138.5903,2019-04-17
5414956,385.4544,2019-04-05
5437727,383.0054,2019-04-13
5427543,101.3441,2019-04-06
5354940,258.3857,2019-03-15
5388084,602.5189,2019-03-24
5437236,470.341,2019-04-10
5402049,380.4474,2019-04-03
5288715,811.5996,2019-02-28
5438529,345.2765,2019-04-12
5402971,258.3857,2019-03-31
5311952,1058.0386,2019-03-07
5442652,107.0008,2019-04-10
5396481,576.1931,2019-03-31
5427826,54.5699,2019-04-05
5393848,198.7159,2019-03-29
5480187,131.4794,2019-04-23
5313884,121.3392,2019-03-07
5445294,154.5566,2019-04-09
5315039,258.7045,2019-03-05
5477774,420.7343,2019-04-27
5352651,879.7848,2019-03-18
5460703,633.388,2019-04-21
5335222,756.664,2019-03-10
5287833,184.2983,2019-02-25
5324705,75.5508,2019-03-11
5374735,91.4639,2019-03-20
5346654,119.0498,2019-03-13
5302162,667.1709,2019-03-05
5337697,942.0041,2019-03-15
5435647,133.766,2019-04-05
5484038,564.79,2019-04-29
5379817,383.8442,2019-03-22
5461217,1011.8202,2019-04-21
5353296,197.223,2019-03-17
5478736,164.7471,2019-04-27
5315654,108.8235,2019-03-04
5461749,80.0309,2019-04-19
5450235,1165.0224,2019-04-17
5476547,115.4929,2019-04-25
5289418,134.3291,2019-02-28
5450609,133.766,2019-04-14
5444379,299.5445,2019-04-15
5327222,249.3465,2019-03-11
5462701,368.5583,2019-04-22
5464709,266.3888,2019-04-22
5420992,383.8442,2019-04-05
5341859,569.6234,2019-03-14
5288535,421.2097,2019-03-02
5432633,568.9728,2019-04-08
5461808,385.4544,2019-04-22
5437581,599.089,2019-04-14
5444240,137.5725,2019-04-13
5289541,316.2685,2019-03-02
5447632,139.4565,2019-04-15
5448700,197.0173,2019-04-16
5475614,683.6932,2019-04-24
5295403,278.913,2019-03-02
5441542,64.098,2019-04-13
5284858,258.7045,2019-02-23
5355631,811.8477,2019-03-18
5471288,63.2318,2019-04-21
5294909,101.3441,2019-02-27
5412192,258.3857,2019-04-05
5423246,576.0161,2019-04-06
5471023,568.9728,2019-04-24
5374375,294.9713,2019-03-20
5349111,1190.258,2019-03-18
5445612,383.8442,2019-04-14
5452296,460.8129,2019-04-18
5392907,1518.302,2019-03-25
5364190,337.8139,2019-03-22
5329341,258.7045,2019-03-09
5473191,568.9728,2019-04-26
5388828,479.0425,2019-03-24
5428410,456.8766,2019-04-08
5370546,339.56,2019-03-20
5355008,140.6258,2019-03-19
5399470,169.8424,2019-04-02
5364302,185.1282,2019-03-19
5450325,133.766,2019-04-12
5328915,383.4779,2019-03-13
5353889,334.3492,2019-03-17
5462579,428.0035,2019-04-20
5451668,1128.7992,2019-04-18
5349793,72.1167,2019-03-15
5440916,290.1735,2019-04-14
5391285,507.8294,2019-03-28
5452772,81.1742,2019-04-17
5322771,133.9311,2019-03-05
5470368,254.7639,2019-04-24
5471262,576.0161,2019-04-22
5342194,76.2246,2019-03-13
5466692,431.024,2019-04-23
5375118,232.6843,2019-03-22
5451827,1264.4895,2019-04-17
5310586,554.0397,2019-03-08
5291093,309.2297,2019-02-27
5466682,633.388,2019-04-19
5461420,720.1326,2019-04-22
5389956,163.0489,2019-03-24
5375203,239.9345,2019-03-23
5478980,139.2707,2019-04-20
5287414,417.8192,2019-02-28
5484291,576.0161,2019-04-29
5433521,210.6046,2019-04-08
5304818,133.9311,2019-03-02
5390874,235.5197,2019-03-24
5445793,881.4834,2019-04-15
5480517,760.2943,2019-04-25
5415177,144.6536,2019-04-07
5453427,290.3981,2019-04-18
5374992,198.9431,2019-03-23
5434886,120.5881,2019-04-06
5464604,164.7471,2019-04-20
5470614,1009.5336,2019-04-24
5431548,194.8926,2019-04-09
5482186,64.098,2019-04-28
5370985,107.0008,2019-03-18
5468309,345.2765,2019-04-16
5483582,940.9282,2019-04-30
